log(MSE-ICA-components),comp
6.239694831,55
7.356712417,55
3.192377307,55
6.159330017,55
5.386191898,55
4.01919959,55
4.268518093,55
4.448795457,55
3.71323036,55
0.999644508,55
6.414077447,55
4.470210598,55
5.448605616,55
6.293791174,55
5.22522971,55
3.507796144,55
5.402740202,55
3.118896313,55
5.390835247,55
6.727466719,55
6.453525007,55
5.487521313,55
6.004260103,55
5.694723982,55
8.151694076,55
2.351122365,55
3.593962683,55
3.611975159,55
6.041262736,55
3.992792612,55
6.041604929,55
4.581151114,55
3.497344133,55
1.586876968,55
3.935353756,55
6.93371406,55
3.236571718,55
0.857801585,55
4.784601497,55
6.570120437,55
7.10178749,55
3.191703333,55
5.522512428,55
5.099116978,55
6.107474568,55
6.879861744,55
7.557799259,55
7.77650716,55
7.387138543,55
4.786790864,55
7.890993883,55
6.546591078,55
7.606784335,55
6.468677155,55
4.376234249,55
7.28735425,55
5.085237391,55
4.280329352,55
4.691461267,55
6.43489479,55
6.196240273,55
7.249394719,55
4.42185876,55
5.618217084,55
6.997570765,55
4.596133814,55
4.756888668,55
7.631007089,55
6.321199838,55
6.193542399,55
5.040262931,55
6.805635103,55
7.351583139,55
6.670390486,55
5.090558835,55
8.522337511,55
2.214525026,55
5.443341134,55
6.674398464,55
5.12963594,55
5.641794085,55
6.004768034,55
3.862478284,55
4.913947569,55
8.334166523,55
1.127661149,55
6.033439966,55
6.275649224,55
7.553508262,55
5.31976121,55
3.312526136,55
5.156960284,55
7.273504319,55
1.840915777,55
5.291787303,55
6.028737686,55
6.063378462,55
7.719527107,55
4.597140137,55
5.512142674,55
6.404651257,55
6.518876779,55
6.615623461,55
2.609822256,55
5.128034684,55
6.309437872,55
8.568943201,55
4.918259099,55
5.661676116,55
1.532168963,55
6.645085156,55
6.439764077,55
6.382156894,55
5.651238945,55
7.126527903,55
5.329509303,55
8.827092804,55
4.576415678,55
7.071961533,55
6.828695145,55
2.350131983,55
2.26909597,55
3.565791387,55
2.739954622,55
4.505422686,55
4.033373077,55
6.425886912,55
7.719943025,55
7.23129067,55
6.773409573,55
3.348514841,55
6.730291095,55
7.399547935,55
5.716068096,55
6.056676124,55
3.870888157,55
2.590039021,55
6.295294801,55
2.492007235,55
5.685988324,55
4.991310671,55
6.381886861,55
5.023852914,55
5.301816182,55
3.815760315,55
5.572589248,55
6.604214538,55
6.865270762,55
3.071480636,55
6.131573102,55
6.260004886,55
6.593796719,55
3.989953357,55
4.461448234,55
5.752710055,55
4.17741004,55
4.845139646,55
4.53538027,55
4.648435531,55
5.920133764,55
4.270936165,55
6.525775606,55
8.109203655,55
5.244851754,55
3.781855786,55
1.777074948,55
3.555862368,55
4.50209249,55
5.868749688,55
4.391173706,55
6.304812465,55
5.656164231,55
4.603460962,55
8.150626489,55
7.200300925,55
3.67740256,55
5.603131694,55
3.219756175,55
3.901981301,55
7.189088274,55
3.361028547,55
4.250958462,55
0.224302547,55
6.7775728,55
6.302653293,55
7.869928737,55
5.421056633,55
3.106285734,55
6.922234587,55
7.38236466,55
7.831980756,55
5.841348369,55
3.700012246,55
7.481407307,55
4.711789385,55
1.9467817,55
2.392642186,55
4.613257512,55
5.169955173,55
8.010997534,55
7.951701088,55
5.794270645,55
4.132978129,55
6.42234019,55
7.950831286,55
6.018306672,55
5.8643029,55
6.410070123,55
4.683790515,55
3.976155083,55
7.215973052,55
6.825942204,55
7.52033631,55
4.188310603,55
7.653357723,55
4.687159756,55
3.661059598,55
2.163036751,55
3.263983155,55
0.575188653,55
5.762463669,55
4.519174417,55
7.25976205,55
4.735128288,55
5.984315257,55
6.230335307,55
6.06979762,55
3.33711557,55
7.091801447,55
3.885048678,55
7.5950214,55
6.729513687,55
5.840738661,55
7.0988426,55
4.214432069,55
4.474875041,55
6.686107896,55
1.480385175,55
4.926196179,55
7.076112098,55
8.481350426,55
6.687412311,55
6.834048589,55
3.5069065,55
3.410962978,55
5.619914567,55
4.025950419,55
4.941364565,55
1.717963276,55
3.809563213,55
3.241101363,55
5.779255195,60
3.890818321,60
3.912844506,60
4.729458708,60
6.307244947,60
4.846721757,60
3.764867557,60
6.70788611,60
6.998718924,60
7.603225679,60
7.00528992,60
5.70955532,60
6.994481217,60
6.396140261,60
3.931207012,60
6.478967067,60
3.540945613,60
3.11232102,60
5.65587667,60
2.685502782,60
5.222532903,60
7.259783834,60
3.980481921,60
6.533868123,60
6.118782768,60
4.016252419,60
2.446036827,60
6.003862502,60
4.757299869,60
5.733178701,60
4.690264762,60
6.260714436,60
4.958079703,60
3.524208517,60
6.204792073,60
5.946479575,60
6.407846966,60
5.112469979,60
7.485183354,60
8.337544053,60
4.781888049,60
8.887031503,60
5.133285571,60
5.594586125,60
5.741696045,60
4.357761325,60
5.750717776,60
1.762423014,60
3.12357535,60
4.403041638,60
5.57117014,60
4.409919212,60
6.308698829,60
7.378867055,60
5.279334385,60
4.866311826,60
4.563022501,60
7.618046789,60
4.284063575,60
5.415397776,60
3.506713372,60
6.746885129,60
8.787211425,60
6.268923567,60
5.888007152,60
8.370498777,60
5.299764683,60
2.24010175,60
4.838428789,60
4.342036613,60
6.211743097,60
4.380869158,60
2.711904256,60
7.948242195,60
6.35990911,60
8.074930382,60
5.062100932,60
7.895929304,60
7.415263581,60
4.000097431,60
2.855530209,60
3.906357266,60
4.234188324,60
5.747721579,60
2.981974586,60
3.654316031,60
5.450535835,60
6.657155934,60
4.754703726,60
2.98169299,60
6.979615658,60
5.237066566,60
6.731900427,60
4.710019325,60
6.809933768,60
6.991738736,60
6.313371725,60
6.436578037,60
6.847542317,60
6.851543727,60
8.498118518,60
7.413477298,60
4.576800977,60
6.606612637,60
5.414392673,60
1.322154524,60
5.536326559,60
6.961375244,60
4.201984735,60
6.161618323,60
8.296040653,60
5.673833861,60
6.761118169,60
6.964218306,60
3.661516443,60
6.168921679,60
6.848151065,60
4.584310045,60
4.26270932,60
8.663296899,60
4.102611586,60
5.246646065,60
6.233118249,60
5.243023337,60
5.933845795,60
4.85250377,60
7.174833055,60
5.677576393,60
4.617187682,60
5.606179874,60
3.908336409,60
5.652988955,60
4.809199852,60
5.812589391,60
5.712997595,60
4.463986297,60
5.862531765,60
5.265416685,60
4.181080798,60
6.149372003,60
5.271740346,60
6.907091164,60
4.403437135,60
3.612837851,60
6.472919809,60
5.20128037,60
5.474941559,60
8.370454736,60
4.478920393,60
3.127681796,60
5.158282503,60
5.373109804,60
6.472835234,60
1.476537599,60
5.620142649,60
5.749674748,60
7.168118595,60
5.537714103,60
4.871158061,60
4.255157873,60
8.625424351,60
6.371241577,60
4.773968917,60
7.60137052,60
7.473338751,60
5.635937277,60
7.014763858,60
6.897006263,60
5.276261336,60
3.961888844,60
6.613625237,60
1.481738393,60
5.14820305,60
6.076899221,60
5.358448918,60
5.344441685,60
4.60460194,60
2.292440117,60
3.831578377,60
6.151203277,60
5.487090085,60
5.516414637,60
4.740114955,60
4.478198045,60
5.010253955,60
6.218059411,60
9.020391557,60
4.494319434,60
5.135727885,60
4.394858233,60
6.12930828,60
8.101608114,60
6.266375597,60
4.595851696,60
3.388803491,60
4.067069367,60
5.424902425,60
8.072892935,60
5.613243654,60
6.720081215,60
5.605997158,60
5.463527229,60
7.341565691,60
5.809473014,60
2.404414449,60
2.463676613,60
6.727348026,60
8.028923037,60
4.996244935,60
6.958055663,60
7.523054759,60
4.784982723,60
4.212020668,60
5.185190736,60
5.580236462,60
5.01874714,60
5.237364694,60
4.253153348,60
4.148799282,60
6.425615758,60
3.400328779,60
5.556733087,60
4.160147333,60
8.228268481,60
7.842047257,60
8.011991297,60
5.085109265,60
4.354581486,60
6.933025311,60
3.21948843,60
3.581723148,60
3.077236175,60
4.044814378,60
5.994802134,60
4.312631572,60
4.702033613,60
5.639220516,60
5.148575226,60
3.849788144,60
6.96432382,60
4.126302928,60
1.564488173,60
6.699972499,60
4.589049736,60
2.00405953,60
7.443722922,60
5.362552263,60
8.000259658,60
5.27342421,60
4.760922714,60
5.52286746,60
3.06552957,60
8.381703262,60
2.584867788,60
4.110371449,60
8.561900105,60
8.057189745,60
4.741850017,60
3.278710268,60
3.408470167,60
8.178161692,60
5.227975417,60
4.105688716,60
5.27110356,60
5.793474941,60
2.650140054,60
7.045373454,60
3.733586835,60
5.05022088,60
6.766708552,60
7.701677851,60
7.653981856,60
4.146814761,60
6.528238002,60
8.790645545,60
6.567409216,60
4.663038975,60
6.73183011,60
6.629725045,60
6.441786273,60
7.152356844,60
6.235926539,60
8.695630388,60
7.313513476,60
4.718551186,60
6.486320249,60
5.05674747,60
5.735847045,60
7.321644652,60
8.701259104,60
5.449040636,60
5.437274648,60
4.964030165,60
1.627837543,60
4.416692696,60
2.754382377,60
5.276382845,60
5.758362709,60
6.945293764,60
4.779398114,60
6.659826153,60
6.686368663,60
7.845180095,60
5.644330604,60
4.841379497,60
2.698726474,60
4.706728836,60
4.027394553,60
6.157390371,60
7.384210961,60
4.378505964,60
4.223620903,60
4.976955549,60
6.847331912,60
6.628185537,60
5.442615857,60
6.163374649,60
5.659904322,60
5.504139151,60
8.562804276,60
3.258148769,60
2.681462891,60
6.617552658,60
7.82793358,60
3.661196086,60
2.361205755,60
1.155073076,60
5.148680942,60
5.1300642,60
7.349501884,60
5.211803219,60
5.205262233,60
6.868495914,60
6.45948672,60
7.224038065,60
4.012875328,60
6.216077234,60
7.209806387,60
-0.545302966,60
2.856768848,60
6.265428613,60
6.451169623,60
4.726839432,60
1.647739154,60
6.074362777,60
8.538863655,60
5.59502768,60
7.693294387,60
6.20085137,60
3.03365456,60
6.859831033,60
1.134725951,60
4.027840406,60
7.133560458,60
5.358547624,60
5.401286215,60
0.973952559,60
3.507132988,60
7.950727478,60
5.360015487,60
5.31773269,60
2.264991473,60
6.844052037,60
4.788107881,60
2.579526247,60
5.316443788,60
7.795179163,60
7.621642666,60
0.434825181,60
7.068572431,60
5.417050472,60
5.464211909,60
6.666016401,60
3.732223778,60
1.008182656,60
4.731725935,60
6.342590839,60
8.027437581,60
8.278923435,60
3.267489844,60
5.668612587,60
6.534961812,60
4.206723618,60
5.995374815,60
4.941500397,60
4.528149133,60
6.452809294,60
8.211281068,60
5.648793212,60
6.21286913,60
5.671514068,60
3.631526562,60
4.36825135,60
6.070533951,60
6.512083075,60
7.159833967,60
7.091862871,60
3.733128918,60
7.473501858,60
6.026791319,60
3.610788411,60
6.635598907,60
5.7060634,60
6.444974671,60
3.121294758,60
3.44028105,60
6.778069527,60
6.73900207,60
1.183381078,60
2.006309069,60
6.678656876,60
4.724086206,60
5.140251077,60
5.155387524,60
6.549176494,60
4.783844097,60
3.648478815,60
4.289621738,60
4.553569099,60
7.053812922,60
7.123924714,60
6.223682524,60
6.701572954,60
4.381663982,60
4.792432267,60
6.876555117,60
5.388790831,60
5.324808006,60
2.21036553,60
5.727879644,60
3.357218622,60
3.04866641,60
6.511235493,60
6.112062391,60
6.420167879,60
5.945460672,60
4.703287507,60
7.441522018,60
8.959894809,60
5.074581026,60
4.245067044,60
4.955106089,60
4.493280016,60
3.195178048,60
4.205435697,60
7.439043434,60
5.601244578,60
6.358468791,60
4.081093395,60
5.473973655,60
4.426364597,60
7.082492017,60
5.726676357,60
3.875981145,60
6.097460245,60
5.373955246,60
7.544047964,60
7.740224202,60
2.108689861,60
6.050824367,60
5.420895744,60
6.404504324,60
4.887496949,60
4.008241364,60
5.205642566,60
9.020163021,60
4.978403763,60
5.304499845,60
6.226569991,60
1.171686852,60
5.02964375,60
5.990135654,60
6.630280275,60
6.327489928,60
4.532338583,60
4.749923868,60
6.731809078,60
5.469730581,60
7.188291108,60
6.885903949,60
3.986556084,60
4.891317879,60
4.002672851,60
5.982327818,60
8.696089879,60
5.32783291,60
4.129612097,60
6.76354588,60
7.302922541,60
6.349423559,60
8.155845258,60
5.812552439,60
7.646633292,60
5.173207877,60
5.634574431,60
2.401677838,60
8.027221646,60
7.268081287,60
5.347706658,60
5.162637322,60
6.339066342,60
4.169505472,60
5.030427649,60
6.335193275,60
5.655681145,60
4.784341441,60
5.352325767,60
5.773273018,60
6.794707106,60
4.44970425,60
3.41030596,60
6.594617794,60
5.771543746,60
8.288388113,60
6.787104235,60
6.537142758,60
7.094160803,60
7.951342542,60
3.722575779,60
7.719024603,60
7.074873436,60
2.199155492,60
7.1298528,60
3.434415343,60
6.327768133,60
3.160429386,60
6.015161642,60
2.78204249,60
3.683906477,60
7.298578839,60
5.580444085,60
-0.569494901,60
5.325277022,60
4.263987624,60
5.409628837,60
6.302668104,60
4.389000135,60
6.526652104,60
6.472059921,60
1.338745301,60
5.744589821,60
3.095467408,60
4.873989402,60
3.602734678,60
6.275719361,60
6.156809217,60
6.442347494,60
7.124061716,60
7.687926653,60
6.883457193,60
5.419330721,60
8.354444295,60
5.063909515,60
6.71633013,60
5.646014924,60
5.732111225,60
7.872878678,60
0.446736221,60
4.710145862,60
7.007038408,60
5.398122724,60
7.677753603,60
3.202316747,60
3.530385223,60
5.640850843,60
7.188543592,60
5.082938355,60
5.448098161,60
4.190570082,60
4.295076985,60
6.515799859,60
6.423685657,60
1.754157928,60
5.890355363,60
5.577928704,60
4.509880788,60
7.491200793,60
7.135639091,60
6.474645439,60
6.806409723,60
7.198382184,60
2.626572138,60
4.526215588,60
5.35827634,60
2.584908059,60
8.310752807,60
2.670700539,60
8.441251393,60
7.910901679,60
4.587102518,60
4.018035103,60
4.669558683,60
7.008740258,60
5.154672751,60
7.4245169,60
5.589211856,60
4.600202883,60
5.526999203,60
6.096361638,60
6.500133825,60
5.468807607,60
6.73090216,60
6.078795122,60
5.835796406,60
1.718447767,60
3.768975566,60
6.351444331,60
3.988436841,60
5.506215597,60
0.581094536,60
6.830895986,60
3.984378016,60
4.430096652,60
7.27231313,60
2.119775746,60
3.912660619,60
4.896126958,60
6.215118771,60
2.42073834,60
4.020560963,60
4.037065058,60
6.404317459,60
3.726096325,60
1.262520075,60
4.359216923,60
6.395990621,60
5.938911569,60
5.377979659,60
3.781951371,60
5.744645045,60
6.03300718,60
6.409922227,60
5.801066718,60
5.527930606,60
6.740604848,60
8.398393596,60
4.100331194,60
5.061716784,60
4.953200712,60
5.26846691,60
4.674491373,60
5.889787324,60
2.840670356,60
5.219283919,60
4.389542456,60
5.919148217,60
4.333094859,60
6.725041189,60
3.73112658,60
6.24063182,60
6.606495009,60
4.916424993,60
8.231551435,60
5.731292081,60
8.944122253,60
6.375576843,60
7.174175801,60
2.54342034,60
2.552134727,60
4.539085059,60
4.098843146,60
6.070758237,60
6.43018865,60
7.818598424,60
4.782299453,60
8.112536289,60
1.731092567,60
4.346282993,60
6.067806073,60
7.397827211,60
0.143663226,60
-0.173649551,60
6.316071626,60
5.497442408,60
4.61181963,60
5.828665894,60
6.033274945,60
7.777240633,60
4.233392846,60
6.841034479,60
8.438714275,60
4.422385754,60
4.90723209,60
7.556332025,60
5.807256813,60
4.621406226,60
4.128807022,60
4.458224021,60
4.752518871,60
2.918733634,60
7.023409993,60
4.084207037,60
7.580814179,60
6.548318586,60
0.867012778,60
3.727240904,60
5.38332393,60
0.693719222,60
5.146728405,60
1.304158056,60
4.250888224,60
6.771878102,60
5.620125285,60
-0.702714284,60
6.296384672,60
6.566251083,60
6.213271268,60
3.58928789,60
5.248520321,60
6.905473121,60
-0.618716646,60
4.922049858,60
4.444386918,60
7.532264687,60
4.611728983,60
5.686942304,60
5.998860038,60
6.106536833,60
4.500891442,60
4.622741046,60
5.920421519,60
6.024252586,60
5.312542716,60
3.354306581,60
6.743487816,60
7.832830041,60
7.718812617,60
5.591024102,60
6.406731794,60
5.132493673,60
2.940048476,60
5.561750173,60
5.682291023,60
4.608954368,60
6.375217967,60
6.760164083,60
7.49205792,60
2.454156329,60
4.061848462,60
1.8792302,60
4.502249285,60
5.564655447,60
6.03502886,60
7.195219932,60
5.494646598,60
5.902843391,60
5.02936664,60
7.965204714,60
5.97719931,60
6.177937941,60
7.359925394,60
3.012584709,60
6.078250695,60
5.340857806,60
3.903194783,60
4.162667722,60
4.336028152,60
3.576714581,60
0.675917382,60
6.360039628,60
4.390972592,60
5.384969023,60
6.288445653,60
5.195047069,60
3.626503307,60
5.270551088,60
2.957410387,60
5.352038764,60
6.676687039,60
6.237986461,60
5.410767332,60
5.881401337,60
5.646610795,60
8.146718578,60
2.104994975,60
3.470095644,60
3.494225389,60
5.967337077,60
3.806404074,60
5.999798255,60
4.421416024,60
3.424100511,60
1.39743583,60
3.888323666,60
6.75339337,60
3.05979766,60
0.522388761,60
4.547162377,60
6.460509346,60
7.092030251,60
3.064996511,60
5.325253183,60
4.747135192,60
6.115378719,60
6.808061676,60
7.480413521,60
7.728752625,60
7.349372618,60
4.675948592,60
7.875517641,60
6.519107902,60
7.528771993,60
6.460495361,60
3.896611893,60
7.25571157,60
4.981863302,60
4.102405249,60
4.551075312,60
6.393947435,60
6.127081119,60
7.205168842,60
4.341139113,60
5.504879687,60
6.950921706,60
4.411429059,60
4.633375225,60
7.604295538,60
6.254689037,60
6.126472943,60
4.964261307,60
6.757037918,60
7.33524833,60
6.606042124,60
5.08996871,60
8.514618444,60
2.005029815,60
5.324612505,60
6.655997249,60
5.059134966,60
5.591859994,60
5.918163627,60
3.760785558,60
4.830812079,60
8.33420838,60
1.055351851,60
6.029944898,60
6.230530617,60
7.516073511,60
5.24791182,60
3.096136297,60
5.094330709,60
7.25866174,60
1.615774605,60
5.106581609,60
6.002848403,60
5.98833033,60
7.743821003,60
4.291058535,60
5.359982276,60
6.385217943,60
6.39672481,60
6.586242306,60
2.186857781,60
4.917707234,60
6.201624641,60
8.508859361,60
4.812019348,60
5.552142433,60
1.285388799,60
6.530852537,60
6.349214642,60
6.335128135,60
5.560340832,60
7.107438771,60
5.228161453,60
8.791922241,60
4.503261179,60
7.029078252,60
6.728777156,60
2.153172469,60
1.670513375,60
3.412256608,60
2.453846821,60
4.367925257,60
3.962578143,60
6.383260608,60
7.659897056,60
7.188112344,60
6.691769298,60
3.175140885,60
6.692991664,60
7.376987374,60
5.643593314,60
5.963274867,60
3.700527809,60
2.379183248,60
6.20463615,60
2.321827775,60
5.587207739,60
4.955917747,60
6.284654931,60
4.897155425,60
5.163479317,60
3.602090831,60
5.540064503,60
6.545417796,60
6.714505093,60
2.905101907,60
6.11879936,60
6.188369926,60
6.536079555,60
4.009263084,60
4.281149344,60
5.805278125,60
4.058107796,60
4.70440443,60
4.418182793,60
4.514368231,60
5.824800876,60
4.216184525,60
6.480167865,60
8.058204026,60
5.170270002,60
3.582159559,60
1.517228389,60
3.450381775,60
4.360441429,60
5.771057583,60
4.198148004,60
6.064742612,60
5.553888047,60
4.614279117,60
8.129589377,60
7.161961285,60
3.559761612,60
5.449530627,60
3.121798643,60
3.814650856,60
7.082905479,60
3.447353756,60
4.091114151,60
-0.117855518,60
6.669667452,60
6.230981318,60
7.864742433,60
5.235989129,60
2.921575707,60
6.910838701,60
7.373823668,60
7.791885604,60
5.696324209,60
3.584071069,60
7.466111991,60
4.481404361,60
1.674272982,60
2.137655963,60
4.460889259,60
4.997851804,60
7.991026267,60
7.934216486,60
5.701047823,60
3.971304527,60
6.378054256,60
7.923917709,60
5.801044751,60
5.682935577,60
6.383726265,60
4.59495014,60
3.79452176,60
7.213806848,60
6.831614819,60
7.48268188,60
4.164793621,60
7.624955271,60
4.597657601,60
3.366531546,60
2.44154264,60
3.097441723,60
0.289781765,60
5.64232038,60
4.507856398,60
7.163026387,60
4.563182122,60
5.923293582,60
6.167822675,60
5.930006319,60
3.126284723,60
7.0734236,60
3.677343906,60
7.545907326,60
6.636769271,60
5.739046032,60
7.115711402,60
4.078339631,60
4.370684209,60
6.609953818,60
1.151109031,60
4.804839556,60
7.072336246,60
8.435879785,60
6.660994376,60
6.820880545,60
3.259278396,60
3.393360868,60
5.448975408,60
3.877785072,60
4.767391456,60
1.388371213,60
3.673172949,60
2.990426475,60
