log(MSE-PCA-components),comp,log(MSE-PCA-50-components),log(MSE-PCA-55-components),log(MSE-PCA-60-components)
3.785553325,55,,,
5.213468096,55,,,
4.705598085,60,,,
1.94943742,60,,,
6.039933644,60,,,
4.792752589,60,,,
4.031531711,60,,,
5.328985889,60,,,
-0.578434174,60,,,
6.364734789,60,,,
6.371634983,60,,,
5.581760119,60,,,
6.306612733,60,,,
5.861428755,60,,,
6.402812712,60,,,
4.830690914,60,,,
2.410055807,60,,,
5.336206084,60,,,
5.478436118,60,,,
3.435601364,60,,,
-0.266883433,60,,,
5.139361561,60,,,
6.316159002,60,,,
6.139811478,60,,,
5.136023793,60,,,
5.338533953,60,,,
7.139768436,60,,,
3.451246209,60,,,
5.927049025,60,,,
5.710592223,60,,,
4.744781254,60,,,
7.560188654,60,,,
6.27881004,60,,,
8.242864055,60,,,
2.727273425,60,,,
3.299615593,60,,,
5.678943756,60,,,
5.105339007,60,,,
2.933216445,60,,,
8.503143044,60,,,
5.094083124,60,,,
6.801641645,60,,,
6.435950468,60,,,
6.512651649,60,,,
6.1962505,60,,,
5.639354787,60,,,
4.127872687,60,,,
3.911326657,60,,,
6.219323131,60,,,
5.364930099,60,,,
7.922790876,60,,,
6.11164647,60,,,
7.160503994,60,,,
5.753392983,60,,,
4.447941909,60,,,
6.117928026,60,,,
6.300562683,60,,,
1.281117782,60,,,
6.027214582,60,,,
8.81266633,60,,,
3.253170508,60,,,
0.765784323,60,,,
7.162260135,60,,,
6.263949926,60,,,
5.677203208,60,,,
6.379514871,60,,,
6.389766483,60,,,
4.483628742,60,,,
6.342968353,60,,,
7.894881866,60,,,
6.015672483,60,,,
4.66783274,60,,,
6.258330599,60,,,
3.142987987,60,,,
7.620041947,60,,,
3.983427436,60,,,
4.566422347,60,,,
6.161853004,60,,,
7.229025984,60,,,
5.839540778,60,,,
0.977679079,60,,,
4.701047693,60,,,
6.406750454,60,,,
6.493042079,60,,,
4.961379995,60,,,
6.086709875,60,,,
3.402614427,60,,,
7.046132065,60,,,
6.41458837,60,,,
3.284982292,60,,,
7.447667415,60,,,
5.817844766,60,,,
4.228562174,60,,,
3.000201489,60,,,
6.548217944,60,,,
5.528641981,60,,,
4.166202858,60,,,
4.599445518,60,,,
5.466992228,60,,,
3.308996225,60,,,
6.317535263,60,,,
4.726698505,60,,,
5.652327692,60,,,
3.308444456,60,,,
6.643106152,60,,,
4.818923719,60,,,
5.964020025,60,,,
7.463388704,60,,,
5.133478836,60,,,
1.692923642,60,,,
8.465408649,60,,,
5.018326184,60,,,
5.453103983,60,,,
3.602298421,60,,,
8.377273377,60,,,
5.091268929,60,,,
6.837726371,60,,,
5.631292776,60,,,
4.361738015,60,,,
5.059188168,60,,,
5.380692182,60,,,
5.607830045,60,,,
9.230513176,60,,,
7.233589456,60,,,
6.752860696,60,,,
6.205286867,60,,,
4.476570634,60,,,
5.492622421,60,,,
8.527053174,60,,,
7.864668915,60,,,
6.417146902,60,,,
5.938730669,60,,,
3.253021284,60,,,
4.156474781,60,,,
3.008752157,60,,,
5.688565557,60,,,
5.42182502,60,,,
2.822246081,60,,,
6.770230887,60,,,
7.699409076,60,,,
3.183127835,60,,,
7.193994042,60,,,
4.208339871,60,,,
6.398193073,60,,,
4.790240139,60,,,
3.724843722,60,,,
1.909420427,60,,,
5.651413741,60,,,
6.2611072,60,,,
6.859234867,60,,,
5.637057265,60,,,
5.354704147,60,,,
5.246341772,60,,,
6.733083823,60,,,
6.488959323,60,,,
6.274242685,60,,,
6.685661306,60,,,
5.624674795,60,,,
4.70400116,60,,,
5.780403809,60,,,
5.909597014,60,,,
4.789878292,60,,,
3.841461172,60,,,
3.791753245,60,,,
6.133184033,60,,,
5.888442798,60,,,
3.153035024,60,,,
7.463552532,60,,,
7.214898808,60,,,
5.000399164,60,,,
7.298000722,60,,,
7.318961454,60,,,
7.414233251,60,,,
3.455192964,60,,,
3.521904469,60,,,
4.316840932,60,,,
4.545021268,60,,,
6.714370726,60,,,
3.166415757,60,,,
6.6232906,60,,,
6.271660717,60,,,
4.637799434,60,,,
7.837371961,60,,,
3.527778138,60,,,
4.194357016,60,,,
5.336800911,60,,,
3.744689396,60,,,
7.225774168,60,,,
5.229900893,60,,,
7.804434534,60,,,
5.903610711,60,,,
3.70885642,60,,,
5.503092813,60,,,
5.187061738,60,,,
8.57639098,60,,,
3.548013578,60,,,
7.14841485,60,,,
3.628341303,60,,,
6.586925891,60,,,
4.845823124,60,,,
4.257984422,60,,,
6.497583655,60,,,
2.43361282,60,,,
7.052497462,60,,,
7.295799791,60,,,
6.781756549,60,,,
5.040591437,60,,,
7.514474866,60,,,
4.708758166,60,,,
5.095746173,60,,,
2.180400907,60,,,
5.029811916,60,,,
4.264776942,60,,,
8.531147111,60,,,
4.624501625,60,,,
8.637185796,60,,,
4.464458887,60,,,
3.838992146,60,,,
3.60212037,60,,,
4.521824401,60,,,
5.952689307,60,,,
6.384462584,60,,,
4.756129132,60,,,
2.639683834,60,,,
5.81642028,60,,,
5.183614984,60,,,
0.741460576,60,,,
6.485686887,60,,,
6.199737085,60,,,
1.223140644,60,,,
4.313281279,60,,,
1.656910594,60,,,
4.826758451,60,,,
1.887826291,60,,,
2.602902156,60,,,
8.212956985,60,,,
4.854279001,60,,,
7.241045513,60,,,
8.057406072,60,,,
5.451586703,60,,,
7.720620187,60,,,
6.493975887,60,,,
1.913877892,60,,,
4.739342033,60,,,
8.828837141,60,,,
5.585098689,60,,,
6.090406202,60,,,
4.049255427,60,,,
7.12723577,60,,,
4.702185399,60,,,
7.890216811,60,,,
5.391080666,60,,,
2.25665491,60,,,
1.056026137,60,,,
4.519924273,60,,,
5.976544182,60,,,
4.994233615,60,,,
0.847393768,60,,,
4.844753544,60,,,
7.166919332,60,,,
8.027370102,60,,,
5.278256883,60,,,
3.7512883,60,,,
5.569735929,60,,,
4.714626413,60,,,
1.884538112,60,,,
6.393536479,60,,,
6.988404018,60,,,
5.768561865,60,,,
5.796639317,60,,,
4.577743504,60,,,
7.1704983,60,,,
4.472855094,60,,,
6.958339618,60,,,
6.561721303,60,,,
6.915719922,60,,,
6.297220003,60,,,
5.913036184,60,,,
4.238006907,60,,,
7.039387527,60,,,
6.724668079,60,,,
5.219272524,60,,,
1.989192841,60,,,
1.045128969,60,,,
5.130082345,60,,,
3.483420422,60,,,
6.162931044,60,,,
3.937532857,60,,,
4.710234195,60,,,
5.214959558,60,,,
5.001036147,60,,,
6.629368696,60,,,
5.489136764,60,,,
5.410831282,60,,,
-0.232876277,60,,,
4.806065382,60,,,
7.295984576,60,,,
4.549902683,60,,,
6.907189033,60,,,
1.295285525,60,,,
4.930611939,60,,,
2.786346719,60,,,
4.267576685,60,,,
2.720772075,60,,,
3.756761683,60,,,
1.335776555,60,,,
6.363873451,60,,,
5.238509419,60,,,
6.3848926,60,,,
2.382144097,60,,,
7.521254085,60,,,
4.478519884,60,,,
6.181100293,60,,,
6.1587689,60,,,
2.113297189,60,,,
7.128232706,60,,,
2.754330903,60,,,
5.109036561,60,,,
4.564020551,60,,,
7.006052783,60,,,
5.002664361,60,,,
5.448366958,60,,,
3.580818304,60,,,
6.408933859,60,,,
7.240690187,60,,,
7.968434759,60,,,
8.272897452,60,,,
3.982840221,60,,,
3.974733857,60,,,
4.219384281,60,,,
5.140980336,60,,,
3.448992565,60,,,
3.751804249,60,,,
6.643862508,60,,,
8.221407351,60,,,
6.079002325,60,,,
6.82580258,60,,,
6.167154373,60,,,
7.211859791,60,,,
5.284224539,60,,,
6.185990739,60,,,
-0.464112811,60,,,
5.991886707,60,,,
6.800742822,60,,,
6.036163574,60,,,
6.801359852,60,,,
5.321280743,60,,,
4.051977853,60,,,
6.151880112,60,,,
5.406565752,60,,,
6.291479617,60,,,
3.412545307,60,,,
5.779777413,60,,,
6.276039036,60,,,
3.248736794,60,,,
1.389710304,60,,,
3.39390718,60,,,
7.22719748,60,,,
6.670740386,60,,,
4.787042016,60,,,
6.686655308,60,,,
1.905235918,60,,,
5.904904811,60,,,
4.752456715,60,,,
4.224355188,60,,,
7.26113002,60,,,
4.356047002,60,,,
7.875461156,60,,,
6.53738035,60,,,
2.364058103,60,,,
2.0008707,60,,,
7.115668804,60,,,
2.998164616,60,,,
4.979288586,60,,,
7.488060226,60,,,
6.709770908,60,,,
7.218030079,60,,,
5.95797353,60,,,
4.631378299,60,,,
2.770538129,60,,,
2.173159031,60,,,
5.222749166,60,,,
6.114388999,60,,,
4.706300714,60,,,
2.347769142,60,,,
7.323158501,60,,,
2.16751967,60,,,
3.077404231,60,,,
3.253059624,60,,,
4.399056662,60,,,
5.074894254,60,,,
8.696817995,60,,,
8.969401561,60,,,
5.986094778,60,,,
4.483817057,60,,,
6.849404492,60,,,
7.732560417,60,,,
5.676004012,60,,,
7.613137848,60,,,
3.104519072,60,,,
7.375034654,60,,,
3.454111498,60,,,
5.299975232,60,,,
2.994430615,60,,,
1.707416205,60,,,
6.94349076,60,,,
5.756659348,60,,,
3.481864331,60,,,
4.970746511,60,,,
3.917978139,60,,,
7.026926402,60,,,
7.208445908,60,,,
5.080692066,60,,,
2.609476544,60,,,
5.015050885,60,,,
3.692489644,60,,,
2.096036254,60,,,
4.166777825,60,,,
4.686373203,60,,,
3.94745619,60,,,
8.552815955,60,,,
3.808652289,60,,,
5.58354587,60,,,
3.651230777,60,,,
4.548462092,60,,,
3.518695546,60,,,
4.181007342,60,,,
3.928864038,60,,,
5.192422227,60,,,
0.213675038,60,,,
2.514390192,60,,,
4.506065325,60,,,
5.214514642,60,,,
4.551192725,60,,,
3.12734475,60,,,
8.011715273,60,,,
6.618489902,60,,,
5.713717597,60,,,
4.754273709,60,,,
6.619519118,60,,,
7.165796034,60,,,
6.487232935,60,,,
3.534585204,60,,,
6.338693687,60,,,
4.890127564,60,,,
6.950282469,60,,,
7.305858209,60,,,
7.420586005,60,,,
3.780549344,60,,,
7.04615141,60,,,
3.191572875,60,,,
5.070655605,60,,,
6.966179628,60,,,
5.211637993,60,,,
4.519336538,60,,,
5.986056847,60,,,
7.671226948,60,,,
6.786498189,60,,,
6.43253423,60,,,
6.651692084,60,,,
5.203119188,60,,,
5.452239836,60,,,
6.586878213,60,,,
6.236556172,60,,,
3.133844243,60,,,
1.746332403,60,,,
6.57301331,60,,,
6.599652036,60,,,
4.488634141,60,,,
5.894313295,60,,,
6.474116091,60,,,
5.426255371,60,,,
4.828526605,60,,,
6.709964344,60,,,
2.487110386,60,,,
4.764257001,60,,,
4.095412107,60,,,
5.942656789,60,,,
4.016431408,60,,,
5.809832267,60,,,
7.287462184,60,,,
6.476315855,60,,,
5.142976378,60,,,
-0.408047174,60,,,
4.24612558,60,,,
6.9789291,60,,,
4.684492842,60,,,
6.465915816,60,,,
2.594382754,60,,,
3.570793438,60,,,
5.398999651,60,,,
5.233888377,60,,,
2.879544035,60,,,
5.966701809,60,,,
5.661507721,60,,,
4.998360148,60,,,
4.648867389,60,,,
2.937243935,60,,,
2.667989373,60,,,
3.442352817,60,,,
5.72129371,60,,,
6.611459288,60,,,
4.567206873,60,,,
2.261547545,60,,,
4.047300233,60,,,
3.505581774,60,,,
1.337728667,60,,,
5.178697719,60,,,
6.352763686,60,,,
5.431120096,60,,,
6.83633352,60,,,
5.963181084,60,,,
7.116975617,60,,,
1.826911121,60,,,
6.795362462,60,,,
5.75292198,60,,,
5.869079042,60,,,
4.496791679,60,,,
6.396135603,60,,,
2.761775888,60,,,
6.234324166,60,,,
-0.237064462,60,,,
6.092533944,60,,,
6.455620994,60,,,
4.762313862,60,,,
5.214833087,60,,,
1.930259222,60,,,
5.364815032,60,,,
5.628044593,60,,,
4.671451886,60,,,
4.960970419,60,,,
5.931656235,60,,,
3.733415369,60,,,
6.115954742,60,,,
7.010947852,60,,,
8.291516225,60,,,
3.007978454,60,,,
2.94357528,60,,,
3.120480201,60,,,
5.910023233,60,,,
3.186317197,60,,,
4.651361674,60,,,
6.16432035,60,,,
8.101320822,60,,,
6.564401186,60,,,
5.027577349,60,,,
0.669665001,60,,,
6.91720743,60,,,
5.201300967,60,,,
5.106283515,60,,,
8.404947502,60,,,
8.600662796,60,,,
3.619013453,60,,,
5.47263451,60,,,
6.187134962,60,,,
5.174050698,60,,,
4.331902965,60,,,
4.866337915,60,,,
2.874046253,60,,,
3.193409017,60,,,
7.898673568,60,,,
6.650772262,60,,,
5.413381391,60,,,
3.580488449,60,,,
7.191930963,60,,,
4.725053878,60,,,
5.467551063,60,,,
6.840641945,60,,,
4.609816662,60,,,
8.25401866,60,,,
3.742005689,60,,,
5.781198492,60,,,
2.698040349,60,,,
2.961418386,60,,,
5.256668513,60,,,
3.420604698,60,,,
6.760888786,60,,,
4.707523377,60,,,
4.318769234,60,,,
6.071787918,60,,,
3.770783409,60,,,
4.065385934,60,,,
3.121319655,60,,,
4.426559995,60,,,
5.179053991,60,,,
6.880607294,60,,,
4.771833546,60,,,
5.062303722,60,,,
7.489968069,60,,,
6.320481382,60,,,
8.04529136,60,,,
2.406695438,60,,,
4.161133367,60,,,
7.13577281,60,,,
4.738117072,60,,,
7.292936929,60,,,
6.768386763,60,,,
7.735035491,60,,,
6.379762313,60,,,
4.077487011,60,,,
6.384909459,60,,,
7.685778476,60,,,
4.7465921,60,,,
3.630167027,60,,,
3.298882286,60,,,
4.078688949,60,,,
2.105656641,60,,,
4.262987584,60,,,
7.87697602,60,,,
5.851676396,60,,,
3.222158395,60,,,
4.229239955,60,,,
5.734905388,60,,,
4.889103212,60,,,
5.737871748,60,,,
3.69029942,60,,,
5.219256258,60,,,
8.139417306,60,,,
2.993403361,60,,,
4.900436796,60,,,
3.326651817,60,,,
3.728812015,60,,,
5.195423019,60,,,
4.115344686,60,,,
7.131924574,60,,,
2.997416188,60,,,
5.206719404,60,,,
6.086956394,60,,,
6.769108215,60,,,
2.911174549,60,,,
5.017692042,60,,,
5.836721123,60,,,
5.243057362,60,,,
3.498192007,60,,,
5.770951867,60,,,
4.897181861,60,,,
3.327449921,60,,,
3.697379754,60,,,
3.702083823,60,,,
7.741133168,60,,,
2.453276077,60,,,
7.335254171,60,,,
8.506940343,60,,,
3.840466098,60,,,
7.94838231,60,,,
8.642161384,60,,,
4.707326523,60,,,
3.869869113,60,,,
0.201437502,60,,,
6.532716422,60,,,
7.317121267,60,,,
5.890536367,60,,,
5.107101237,60,,,
5.184025278,60,,,
2.91764453,60,,,
6.207615506,60,,,
6.305673776,60,,,
5.307339653,60,,,
5.659533361,60,,,
7.164349992,60,,,
2.607243375,60,,,
4.112193504,60,,,
2.641921875,60,,,
7.42727245,60,,,
5.642375763,60,,,
6.812075016,60,,,
4.488428897,60,,,
2.422391092,60,,,
5.101282167,60,,,
1.942088157,60,,,
4.662183198,60,,,
6.674968018,60,,,
4.637013565,60,,,
2.393428357,60,,,
6.389758055,60,,,
5.54871931,60,,,
6.155688495,60,,,
3.48717478,60,,,
3.162858189,60,,,
4.819688635,60,,,
6.477476809,60,,,
8.414522486,60,,,
8.861465077,60,,,
7.819605061,60,,,
5.484267294,60,,,
2.99997892,60,,,
6.238072555,60,,,
4.470157682,60,,,
5.407616914,60,,,
5.914815966,60,,,
7.834649229,60,,,
5.759052088,60,,,
5.992020957,60,,,
2.276954235,60,,,
3.149025696,60,,,
5.9332928,60,,,
4.837373646,60,,,
5.824824715,60,,,
6.306898698,60,,,
5.92771559,60,,,
5.182916859,60,,,
5.544425189,60,,,
0.610161558,60,,,
5.600373123,60,,,
5.583479042,60,,,
6.654786306,60,,,
8.320671104,60,,,
5.688821465,60,,,
4.728168818,60,,,
7.004485169,60,,,
4.423270537,60,,,
4.844935928,60,,,
5.948693888,60,,,
4.867913149,60,,,
2.925632255,60,,,
5.497063159,60,,,
7.025926531,60,,,
6.396616598,60,,,
9.209423703,60,,,
5.037483547,60,,,
5.032610386,60,,,
6.609741432,60,,,
3.206435482,60,,,
1.995744839,60,,,
7.132251321,60,,,
4.036508249,60,,,
7.380486984,60,,,
6.188778528,60,,,
4.933888,60,,,
6.629191663,60,,,
3.516604913,60,,,
5.500493546,60,,,
4.460418682,60,,,
6.30781952,60,,,
7.168300063,60,,,
2.728843859,60,,,
6.371380174,60,,,
1.34948468,60,,,
3.629882192,60,,,
6.991431594,60,,,
7.378417432,60,,,
8.000427506,60,,,
7.816859606,60,,,
2.410473691,60,,,
5.452477441,60,,,
5.799465362,60,,,
5.575317976,60,,,
6.277114365,60,,,
1.240348405,60,,,
2.330440572,60,,,
3.042013218,60,,,
5.143471471,60,,,
7.063860403,60,,,
6.366208707,60,,,
4.270068074,60,,,
6.504332647,60,,,
6.041089781,60,,,
5.500565284,60,,,
4.48463985,60,,,
5.613156006,60,,,
5.002798166,60,,,
4.962506426,60,,,
4.782739819,60,,,
7.312041602,60,,,
4.402273538,60,,,
5.369051773,60,,,
3.165181289,60,,,
3.606512454,60,,,
5.534659745,60,,,
1.387914295,60,,,
9.293839787,60,,,
8.234092138,60,,,
5.545752404,60,,,
7.652554119,60,,,
4.063110002,60,,,
9.42586516,60,,,
7.288907276,60,,,
7.467101883,60,,,
6.248357858,60,,,
3.423060016,60,,,
5.41371495,60,,,
3.247953341,60,,,
4.034485019,60,,,
8.353916787,60,,,
5.32805437,60,,,
4.343066981,60,,,
4.389630101,60,,,
6.357214317,60,,,
8.443298817,60,,,
4.552090822,60,,,
5.771239696,60,,,
5.462563617,60,,,
7.363250549,60,,,
4.596038346,60,,,
6.34920512,60,,,
3.94630147,60,,,
7.933056396,60,,,
7.668957116,60,,,
2.602660298,60,,,
4.817077013,60,,,
4.390858785,60,,,
6.540698963,60,,,
3.251925309,60,,,
6.078038333,60,,,
5.68034997,60,,,
7.09143222,60,,,
5.072272634,60,,,
5.834644884,60,,,
7.78960145,60,,,
4.793769805,60,,,
6.537494882,60,,,
3.319161289,60,,,
8.769961136,60,,,
6.110844885,60,,,
3.084349239,60,,,
4.282184507,60,,,
5.922460627,60,,,
4.515556215,60,,,
7.360544313,60,,,
5.197247475,60,,,
5.044816931,60,,,
4.42614653,60,,,
7.26311394,60,,,
6.3623805,60,,,
4.696096771,60,,,
5.442657397,60,,,
5.968105535,60,,,
4.120145118,60,,,
2.36286355,60,,,
4.840784602,60,,,
6.615229443,60,,,
6.94127002,60,,,
3.774078289,60,,,
5.547000578,60,,,
2.982267703,60,,,
3.464532596,60,,,
0.169238399,60,,,
3.675520431,60,,,
5.79719136,60,,,
8.382604254,60,,,
6.121860273,60,,,
3.560340462,60,,,
5.76265517,60,,,
5.360037292,60,,,
7.863917382,60,,,
7.080528835,60,,,
3.423739047,60,,,
7.341349699,60,,,
5.944087052,60,,,
5.872669232,60,,,
3.445336135,60,,,
6.262570225,60,,,
2.974156423,60,,,
3.155784173,60,,,
3.410257573,60,,,
9.267593326,60,,,
5.477548125,60,,,
2.009269915,60,,,
5.119992269,60,,,
5.289189377,60,,,
4.693479739,60,,,
7.170847897,60,,,
2.464340105,60,,,
3.411147813,60,,,
-0.2973108,60,,,
1.939342609,60,,,
8.874690467,60,,,
4.445167046,60,,,
4.638841136,60,,,
7.58075824,60,,,
2.647467604,60,,,
6.041619623,60,,,
5.455386191,60,,,
7.336171933,60,,,
4.686163698,60,,,
7.680368855,60,,,
3.482592277,60,,,
6.655964589,60,,,
9.172076262,60,,,
3.568814631,60,,,
7.303404762,60,,,
2.299475098,60,,,
4.584567712,60,,,
3.639888788,60,,,
5.852628846,60,,,
2.63980582,60,,,
7.245826763,60,,,
1.034545661,60,,,
6.837301183,60,,,
5.627273339,60,,,
4.537905132,60,,,
7.095118212,60,,,
3.742902384,60,,,
6.079793098,60,,,
8.382153711,60,,,
3.792428982,60,,,
5.490128212,60,,,
7.037122301,60,,,
5.82087363,60,,,
6.518965471,60,,,
5.369337915,60,,,
3.408565596,60,,,
2.554585592,60,,,
4.17264155,60,,,
7.111939682,60,,,
5.262596181,60,,,
0.819364868,60,,,
6.560484459,60,,,
4.283718936,60,,,
4.797361597,60,,,
4.868079979,60,,,
7.986717206,60,,,
7.294648324,60,,,
5.172456501,60,,,
4.362326835,60,,,
6.344916476,60,,,
4.536689987,60,,,
6.529428194,60,,,
7.433115494,60,,,
3.047854921,60,,,
6.026131862,60,,,
4.983858778,60,,,
3.101695787,60,,,
7.69589513,60,,,
1.904131934,60,,,
3.970235771,60,,,
6.78825642,60,,,
5.945671189,60,,,
4.035586826,60,,,
2.62467987,60,,,
6.137070348,60,,,
4.959745928,60,,,
5.26375497,60,,,
4.554794407,60,,,
5.906729381,60,,,
1.257868149,60,,,
3.222082957,60,,,
6.891509837,60,,,
4.38435965,60,,,
4.114010749,60,,,
7.244383285,60,,,
5.618638195,60,,,
6.040120861,60,,,
2.625520952,60,,,
6.887672486,60,,,
6.176457652,60,,,
6.215934977,60,,,
8.003807587,60,,,
5.495807141,60,,,
6.421280487,60,,,
7.304582059,60,,,
1.747981063,60,,,
3.806788282,60,,,
6.967540998,60,,,
6.788269076,60,,,
4.348713228,60,,,
7.059647438,60,,,
5.356378532,60,,,
7.703015722,60,,,
5.257595423,60,,,
4.587115725,60,,,
6.010519439,60,,,
3.658369592,60,,,
8.758864021,60,,,
8.67195639,60,,,
6.800087909,60,,,
4.424717244,60,,,
7.795000712,60,,,
6.886543955,60,,,
7.514231972,60,,,
6.142978315,60,,,
4.685275101,60,,,
4.964312344,60,,,
1.481707186,60,,,
3.605800985,60,,,
5.895540081,60,,,
3.286083738,60,,,
1.209189885,60,,,
1.791237991,60,,,
5.812559739,60,,,
4.182822335,60,,,
7.574496977,60,,,
5.695184368,60,,,
3.801077805,60,,,
6.299466453,60,,,
5.588594869,60,,,
3.704993806,60,,,
5.489634974,60,,,
5.859004271,60,,,
6.071824916,60,,,
7.973009413,60,,,
6.326240858,60,,,
6.300761408,60,,,
5.814821994,60,,,
6.692655651,60,,,
7.030758701,60,,,
6.734687653,60,,,
6.745815764,60,,,
5.784309684,60,,,
5.514518172,60,,,
3.613464123,60,,,
5.174152286,60,,,
