log(MSE-SVD-components),comp
6.223135873,55
7.356039916,55
3.206904428,55
6.158683478,55
5.432868013,55
4.059297946,55
4.295322675,55
4.453641772,55
3.729346283,55
1.004434179,55
6.414453161,55
4.526579124,55
5.452612667,55
6.28409738,55
5.26687986,55
3.450983473,55
5.422205116,55
3.292324007,55
5.443387725,55
6.724194753,55
6.724232226,55
5.517823267,55
6.002874728,55
5.713602216,55
8.110168185,55
2.374397472,55
3.628628198,55
3.599855778,55
6.005081625,55
4.06231677,55
6.075289098,55
4.604785285,55
3.610956677,55
1.602790501,55
3.957912121,55
6.971330936,55
3.259817539,55
0.874416599,55
4.833624561,55
6.256838066,55
7.11072801,55
3.25961598,55
5.558850779,55
5.157687036,55
6.101697041,55
6.87384715,55
7.537295934,55
7.501774069,55
7.393082518,55
4.838314466,55
7.894197989,55
6.575335164,55
7.619143897,55
6.462239902,55
4.273295883,55
7.278717669,55
5.054219973,55
4.304151281,55
4.674345577,55
6.457467915,55
6.142707878,55
7.246435008,55
4.49024154,55
5.625639846,55
6.93220314,55
4.566718757,55
5.112925764,55
7.627637417,55
6.31323345,55
6.162969093,55
5.008532662,55
6.795499641,55
7.342653852,55
6.681459755,55
5.100818718,55
8.50864369,55
2.232705184,55
5.486495673,55
6.662931174,55
5.1272445,55
5.655414051,55
6.033266164,55
3.88559938,55
4.949493126,55
8.329366179,55
1.1389068,55
6.056167683,55
6.258672935,55
7.549289587,55
5.37512383,55
3.377992703,55
5.209751937,55
7.252880591,55
1.85193161,55
5.352132031,55
6.062877751,55
6.038902486,55
7.300030036,55
4.640667286,55
5.527452212,55
6.440277924,55
6.522341755,55
6.632343926,55
2.618754612,55
5.122814641,55
6.31609294,55
8.601173727,55
4.926931208,55
5.678555224,55
1.532897315,55
6.648595731,55
6.450075978,55
6.400224519,55
5.649754174,55
7.139758951,55
5.35862003,55
8.830651472,55
4.571533366,55
7.096128459,55
6.859983128,55
2.252941599,55
2.162436571,55
3.585692224,55
2.753477785,55
4.452166106,55
4.014154406,55
6.417386601,55
7.603997047,55
7.206371269,55
6.768777844,55
3.373834632,55
6.745778769,55
7.395704233,55
5.707357771,55
6.056500882,55
3.842011527,55
2.605104438,55
6.285021453,55
2.516724606,55
5.728044672,55
4.992446586,55
6.402483636,55
4.996445432,55
5.23797381,55
3.832874368,55
5.575920724,55
6.254008057,55
6.897007558,55
3.092957677,55
6.158396531,55
6.267055333,55
6.612350593,55
3.973932417,55
4.456573664,55
5.802884064,55
4.26996887,55
4.792331291,55
4.462184892,55
4.685511827,55
5.90496346,55
4.279318475,55
6.531101925,55
8.115160342,55
5.266801047,55
3.839490049,55
1.805619677,55
3.629953813,55
4.543400777,55
5.867297825,55
4.422277849,55
6.482903857,55
5.665179125,55
4.556715651,55
8.141877349,55
7.195407753,55
3.694857112,55
5.54285422,55
3.22812854,55
3.938550348,55
7.201825761,55
3.468902328,55
4.244057089,55
0.257377486,55
6.789714405,55
6.331655268,55
7.880971918,55
5.391900703,55
3.172025002,55
6.92734848,55
7.38936145,55
7.914135689,55
5.814170568,55
3.714442555,55
7.505228006,55
4.688188387,55
1.974442933,55
2.42018772,55
4.615770994,55
5.159538027,55
8.081999378,55
7.963973122,55
5.801040367,55
4.149300093,55
6.420314467,55
7.91588601,55
6.031341943,55
5.830798919,55
6.403076496,55
4.710461516,55
3.980674836,55
7.222762771,55
6.804157125,55
7.516849595,55
4.28592736,55
7.660388537,55
4.687847781,55
3.727471792,55
2.400007077,55
3.270326486,55
0.601176907,55
5.784646754,55
4.537093839,55
7.254494583,55
4.721007292,55
6.015937707,55
6.218754854,55
6.062975811,55
3.438405432,55
7.103971718,55
3.947697693,55
7.591514059,55
6.74737023,55
5.833117318,55
7.098961783,55
4.274370004,55
4.452317949,55
6.686189043,55
1.481242426,55
4.911943977,55
7.09311719,55
8.522783157,55
6.703448115,55
6.824564718,55
3.555576917,55
3.366393049,55
5.645132884,55
4.04777407,55
4.927032408,55
1.758550111,55
3.80500435,55
3.286107136,55
5.805546596,60
3.996626548,60
3.918551029,60
4.722846879,60
6.023322485,60
4.877254908,60
3.746965744,60
6.715031577,60
7.044990627,60
7.604432499,60
7.014288038,60
5.690439457,60
6.986165349,60
6.401662927,60
3.970828994,60
6.496772528,60
3.581091543,60
3.128039448,60
5.699162239,60
2.621346172,60
5.281519584,60
7.262492878,60
4.020363543,60
6.495219156,60
6.091952685,60
4.137198183,60
2.608204912,60
6.056736663,60
4.7682239,60
5.738352741,60
4.709447031,60
6.249426246,60
5.030672261,60
3.549569242,60
6.213687723,60
5.997704688,60
6.406440003,60
5.064618155,60
7.493008381,60
8.419161094,60
4.814541725,60
8.901993404,60
5.1334101,60
5.859273242,60
5.762700103,60
4.331995409,60
5.756056128,60
1.748862778,60
3.230527045,60
4.466620293,60
5.538707276,60
4.421530439,60
6.309084634,60
7.414600117,60
5.297536117,60
4.872723273,60
4.618262964,60
7.608149187,60
4.348712242,60
5.223613255,60
3.606479316,60
6.716730837,60
8.870198459,60
6.270038677,60
5.886976835,60
8.407504604,60
5.340197931,60
2.26065686,60
4.874944881,60
4.236469045,60
6.236111143,60
4.470356408,60
2.593467149,60
7.950537394,60
6.337729642,60
8.08854872,60
5.076043855,60
7.891815058,60
7.428805344,60
4.161743825,60
2.881525029,60
3.925606478,60
4.250989991,60
5.803245323,60
2.964594528,60
3.670139975,60
5.429047168,60
6.654155529,60
4.717296656,60
2.941876237,60
6.987939667,60
5.192321714,60
6.758934926,60
4.735815969,60
6.819968072,60
7.097506506,60
6.323242178,60
6.428877503,60
6.852170853,60
6.838143592,60
8.581097949,60
7.402926105,60
4.585845252,60
6.60129706,60
5.423890887,60
1.558250621,60
5.545352726,60
6.970699531,60
4.156877165,60
6.191429739,60
8.296414122,60
5.681246397,60
6.724800465,60
6.964077359,60
3.642287647,60
6.142636716,60
6.853987661,60
4.62458738,60
4.280957756,60
8.698445861,60
4.091846378,60
5.392321582,60
6.248350335,60
5.231841178,60
5.939035073,60
4.860552832,60
7.176903858,60
5.743499269,60
4.60993011,60
5.6520101,60
3.897104227,60
5.647583432,60
4.81549536,60
5.825381462,60
5.721800226,60
4.458567724,60
5.864662303,60
5.245864616,60
4.206783846,60
6.104604319,60
5.272588426,60
6.901109588,60
4.3919381,60
3.620321636,60
6.470414511,60
5.234657366,60
5.522349927,60
8.372387002,60
4.494901609,60
3.208501149,60
5.16133214,60
5.434485318,60
6.492294349,60
1.497194088,60
5.631425655,60
5.873601905,60
7.190481078,60
5.469397835,60
4.885351281,60
4.334893137,60
8.716249062,60
6.388987714,60
4.791767131,60
7.610289666,60
7.472062785,60
5.660438968,60
7.044517573,60
6.90532857,60
5.30527166,60
3.9382112,60
6.627934034,60
1.538633054,60
5.182963867,60
6.107598852,60
5.37189839,60
5.371091431,60
4.626736938,60
2.306579485,60
3.839076515,60
6.166936201,60
5.48744434,60
5.552288446,60
4.760927937,60
4.428409555,60
5.033051236,60
6.24251596,60
9.024116533,60
4.503907572,60
5.161339927,60
4.416034204,60
6.150874852,60
8.1047129,60
6.287202756,60
4.65792326,60
3.46785558,60
4.052921413,60
5.409214225,60
8.084722544,60
5.682227932,60
6.74302499,60
5.651897125,60
5.414805891,60
7.324631081,60
5.808595889,60
2.589592499,60
2.484626866,60
6.713042151,60
8.059030504,60
5.008619612,60
6.947159653,60
7.571931182,60
4.80105369,60
4.234395274,60
4.998718151,60
5.554736305,60
5.07148517,60
5.285970337,60
4.26609009,60
4.175359838,60
6.432035785,60
3.498984738,60
5.586020916,60
4.245297779,60
8.207120022,60
7.852283893,60
8.027471476,60
5.086912376,60
4.398240643,60
6.93324032,60
3.234007346,60
3.602825732,60
3.083534061,60
4.007775315,60
5.98614755,60
4.324177724,60
4.706098102,60
5.642823639,60
5.170723425,60
3.901468849,60
6.947381882,60
4.14532209,60
2.26927425,60
6.702907574,60
4.611426211,60
2.015492853,60
7.443315876,60
5.316485145,60
8.012553807,60
5.27404295,60
4.739251297,60
5.557513294,60
2.97790074,60
8.377209295,60
2.601185281,60
4.126044757,60
8.562882845,60
8.130163909,60
4.759039541,60
3.291694863,60
3.421923288,60
8.188460729,60
5.271213155,60
4.109197996,60
5.297589181,60
5.812609281,60
2.57825415,60
7.029929025,60
3.778394649,60
5.035416627,60
6.745347302,60
7.702698498,60
7.705414831,60
4.19327008,60
6.534827271,60
8.828486256,60
6.600844345,60
4.652186287,60
6.783067064,60
6.654478191,60
6.430525703,60
7.166998552,60
6.243442186,60
8.706917441,60
7.310133586,60
4.737966235,60
6.462403556,60
5.025792966,60
5.760950128,60
7.342500759,60
8.791565727,60
5.498546195,60
5.46003889,60
5.025478405,60
1.643754417,60
4.434435115,60
2.773427604,60
5.305008266,60
5.772054994,60
6.960144364,60
4.833229613,60
6.653208192,60
6.684030256,60
7.850887145,60
5.699633356,60
4.861152387,60
2.736525784,60
4.694436582,60
4.243775696,60
6.144323707,60
7.388941458,60
4.398968902,60
4.269017936,60
5.051770521,60
6.840089216,60
6.625575578,60
5.481182179,60
6.199080141,60
5.19898216,60
5.511821899,60
8.560421837,60
3.283669135,60
2.687720641,60
6.610089411,60
7.825980394,60
3.690700838,60
2.370100841,60
1.226041933,60
5.153979415,60
5.140748056,60
7.345594169,60
5.374317066,60
5.21086433,60
6.872124338,60
6.457740285,60
7.240267375,60
4.060089891,60
6.239251197,60
7.197686921,60
-0.52211963,60
2.887988549,60
6.292915019,60
6.445857987,60
4.759613574,60
1.687264939,60
6.076195462,60
8.473570613,60
5.592484409,60
7.665268386,60
6.236122433,60
3.101224922,60
6.836873521,60
1.142311001,60
4.036115306,60
7.123301735,60
5.402087201,60
5.411422935,60
1.022982758,60
3.551639848,60
7.978608365,60
5.342084605,60
5.337006522,60
2.252599986,60
6.887742463,60
4.809534875,60
2.443899572,60
5.317957669,60
7.777358165,60
7.531813995,60
0.948073953,60
7.087219338,60
5.444517189,60
5.452279801,60
6.664008669,60
3.701467358,60
1.015471916,60
4.707783126,60
6.9001518,60
8.084957095,60
8.220641135,60
3.262010962,60
5.684544913,60
6.541745277,60
4.159395075,60
5.983631327,60
4.934095136,60
4.524067334,60
6.470531069,60
8.155553547,60
5.653739138,60
6.262126353,60
5.669202045,60
3.675348766,60
4.370921653,60
6.08390303,60
6.539034326,60
7.166682788,60
7.075006663,60
3.711267196,60
7.498854281,60
6.055743122,60
3.591702222,60
6.61487609,60
5.711728523,60
6.434115261,60
3.2217708,60
3.438132927,60
6.786503305,60
6.739321838,60
1.257000281,60
2.04701335,60
6.569354463,60
4.73329735,60
5.169337281,60
5.162573882,60
6.53467308,60
4.768597814,60
3.662046749,60
4.290975807,60
4.556923682,60
7.032183949,60
7.137370204,60
6.213173048,60
6.682271402,60
4.416784073,60
4.735809809,60
6.861222844,60
4.730784214,60
5.37627376,60
2.212765489,60
5.763372362,60
3.134865754,60
3.013132948,60
6.531755646,60
6.081046432,60
6.433153865,60
5.95423989,60
4.700119083,60
7.455176973,60
8.98367111,60
5.125692541,60
4.281522497,60
4.976517255,60
4.513109238,60
3.175413757,60
4.298556164,60
7.362039731,60
5.597319271,60
6.390957087,60
4.018123482,60
5.551794152,60
4.437656359,60
7.075060775,60
5.722737481,60
3.897967783,60
6.110175937,60
5.393111666,60
7.559091071,60
7.737031653,60
2.136546866,60
6.072405465,60
5.487373739,60
6.454311625,60
4.926786303,60
4.031618904,60
5.213281382,60
9.016831884,60
4.941838479,60
5.245624666,60
6.252380085,60
1.200472422,60
5.044486172,60
5.994770539,60
6.639518734,60
6.300521853,60
4.53907267,60
4.688464718,60
6.745445373,60
5.539271157,60
7.231530762,60
6.876813054,60
3.882081519,60
4.928922687,60
4.065503469,60
5.997125678,60
8.6921768,60
5.326965041,60
4.117730268,60
6.743317125,60
7.311986187,60
6.344611194,60
8.158686755,60
5.815671302,60
7.640901625,60
5.200525151,60
5.622744653,60
2.413022421,60
8.038236522,60
7.295605789,60
5.353283633,60
5.188093768,60
5.582971866,60
4.18244819,60
5.074085558,60
6.400747127,60
5.652938063,60
4.785677991,60
5.36302465,60
5.713185505,60
6.79035401,60
4.508477642,60
3.453280439,60
6.687507312,60
5.759796588,60
8.2840716,60
6.786610082,60
6.519957386,60
7.10853012,60
7.955680056,60
3.711072459,60
7.73817734,60
7.082614548,60
2.203698733,60
7.152247599,60
3.44483718,60
6.320531096,60
3.252791801,60
6.033643104,60
2.786060722,60
3.689046142,60
7.338197462,60
5.217540868,60
-0.594563113,60
5.346276817,60
4.234606602,60
5.439989145,60
6.253818981,60
4.389195965,60
6.527218128,60
6.462329069,60
1.371007052,60
5.747750687,60
3.146856265,60
4.844164258,60
3.596894124,60
6.306779201,60
6.160086074,60
6.463912577,60
7.137784554,60
7.699721242,60
6.898861414,60
5.478723001,60
8.343254478,60
5.085176587,60
6.726195419,60
5.252713759,60
5.770739829,60
7.829429182,60
0.500808579,60
4.726247891,60
7.00550097,60
5.39270431,60
7.681886572,60
3.261250715,60
3.53590987,60
5.627372277,60
7.187567003,60
5.105445693,60
5.4743656,60
4.233323798,60
4.337737833,60
6.506605713,60
6.445717446,60
1.779248158,60
5.881804241,60
5.549630472,60
4.546859141,60
7.481466243,60
7.131440224,60
6.485739036,60
6.810928868,60
7.192683028,60
2.643060189,60
4.55278875,60
5.333969821,60
2.611696895,60
8.332269834,60
2.702326045,60
8.450211183,60
7.990848702,60
4.599926359,60
3.992391963,60
4.620755349,60
6.992987435,60
5.133988274,60
7.400007297,60
5.675340949,60
4.567738314,60
5.55784723,60
6.09963166,60
6.497106187,60
5.431195317,60
6.627496029,60
6.083097159,60
5.850367067,60
1.734960021,60
3.777716689,60
6.351906336,60
3.996302892,60
5.539996742,60
0.604900466,60
6.823947328,60
3.999010909,60
4.455446389,60
7.278794048,60
1.980852027,60
3.91516747,60
4.877100181,60
6.220723516,60
2.454035685,60
4.165839962,60
4.027510385,60
6.450777383,60
3.708939802,60
1.267897925,60
4.387588228,60
6.385160819,60
5.916704037,60
5.391050348,60
3.760018814,60
5.765351427,60
6.054625157,60
6.44202928,60
5.818344998,60
5.567904115,60
7.032297928,60
8.394098273,60
4.099231436,60
5.074420033,60
4.91928301,60
5.176376003,60
4.671402904,60
5.87590686,60
2.868242513,60
5.23304135,60
4.437342029,60
5.941185327,60
4.321433567,60
6.722945809,60
3.734797937,60
6.232096733,60
6.606765878,60
4.931484785,60
7.829157498,60
5.725138397,60
8.944992985,60
6.349154517,60
7.184842545,60
2.547236408,60
2.510669534,60
4.530729282,60
4.248319969,60
6.005805798,60
6.436341941,60
7.81536079,60
4.803166438,60
8.098057463,60
1.531053984,60
4.378849673,60
6.112025195,60
7.404193775,60
0.826714812,60
-0.169103636,60
6.361701156,60
5.494564403,60
4.612328646,60
5.704465835,60
6.065232185,60
7.776537224,60
4.210524933,60
6.83695214,60
8.436970891,60
4.431578177,60
4.927820753,60
7.580989744,60
5.801351362,60
4.635240841,60
4.143655085,60
4.423513752,60
4.737784105,60
3.032196152,60
7.098578295,60
4.114524798,60
7.59318136,60
6.532300487,60
0.934249835,60
3.775602748,60
5.359794824,60
0.734881844,60
5.190038677,60
1.316758838,60
4.312204199,60
6.765536233,60
5.589691479,60
-0.708864536,60
6.158296128,60
6.576017909,60
6.198653929,60
3.640872636,60
7.077045931,60
6.901269555,60
-0.576449803,60
3.844596203,60
4.577542427,60
7.540796175,60
4.629178524,60
5.7699445,60
6.01262563,60
6.157334368,60
4.434230931,60
4.660248377,60
5.036915446,60
6.119280432,60
5.301123408,60
3.338311682,60
6.753627487,60
7.84656771,60
7.722475525,60
5.5866296,60
6.379854515,60
5.159401544,60
2.883240884,60
5.592374908,60
5.694048721,60
4.5797519,60
6.29328163,60
6.760948535,60
7.492015726,60
2.470730407,60
4.065310799,60
1.875024799,60
4.541485142,60
5.574061012,60
6.052758859,60
7.197406309,60
5.541539302,60
5.918372417,60
4.819658961,60
7.980062146,60
5.979718702,60
6.174972915,60
7.357716298,60
3.033898401,60
6.084270992,60
5.368152372,60
3.937448962,60
4.155085264,60
4.299327168,60
3.591085303,60
0.709785039,60
6.34934067,60
4.380054018,60
5.403311726,60
6.291532744,60
5.133941335,60
3.655169803,60
5.280902195,60
2.919573767,60
5.341676009,60
6.678400173,60
6.544477293,60
5.393265015,60
5.910362936,60
5.648946407,60
8.113790879,60
2.128174665,60
3.50869459,60
3.534711163,60
5.979660688,60
3.801558476,60
5.982784251,60
4.454859222,60
3.523215415,60
1.416418468,60
3.855544687,60
6.78320753,60
3.089641131,60
0.541765947,60
4.613686069,60
6.148795556,60
7.096387373,60
2.994282401,60
5.389669222,60
4.763870264,60
6.131312399,60
6.84243644,60
7.488711,60
7.46711152,60
7.356516584,60
4.658788618,60
7.879391032,60
6.534995816,60
7.531331841,60
6.462087658,60
4.009051235,60
7.262713922,60
4.995384705,60
4.156536917,60
4.554009393,60
6.379249612,60
6.087807006,60
7.202998265,60
4.352005314,60
5.486797947,60
6.895261927,60
4.413560387,60
4.837867805,60
7.597609653,60
6.253784736,60
6.112477191,60
4.953073787,60
6.765774349,60
7.329109085,60
6.649005975,60
5.068049729,60
8.510240885,60
2.016108755,60
5.335604655,60
6.657278042,60
5.055769851,60
5.611685222,60
5.937975956,60
3.711853046,60
4.824175916,60
8.33475153,60
0.644072781,60
6.029799895,60
6.229182646,60
7.518649878,60
5.295157855,60
3.164578305,60
5.049600977,60
7.241233175,60
1.623420509,60
5.113808177,60
6.008847489,60
6.012508574,60
7.316644359,60
4.447098892,60
5.367607944,60
6.360597162,60
6.403336774,60
6.579814632,60
2.188430872,60
4.951229412,60
6.226510494,60
8.521007487,60
4.816325169,60
5.581553746,60
1.26719773,60
6.555425131,60
6.339024467,60
6.359331335,60
5.597651546,60
7.112860639,60
5.24129052,60
8.787896549,60
4.486547164,60
7.057121775,60
6.767549422,60
2.175488727,60
1.68833156,60
3.429693726,60
2.558503504,60
4.372195292,60
4.024048395,60
6.38583982,60
7.557277586,60
7.183559575,60
6.694993933,60
3.192961886,60
6.680549418,60
7.357996818,60
5.656694109,60
5.97531444,60
3.78459183,60
2.402588113,60
6.220225015,60
2.358512637,60
5.589924108,60
4.942391784,60
6.305788697,60
4.880276064,60
5.098147407,60
3.62899156,60
5.54494794,60
6.222559344,60
6.740108803,60
2.918344628,60
6.105958726,60
6.197488949,60
6.553166693,60
3.984506887,60
4.260698787,60
5.739690511,60
4.160109233,60
4.721590667,60
4.391910527,60
4.562180367,60
5.822904629,60
4.213411225,60
6.467214948,60
8.062844665,60
5.163802301,60
3.592733354,60
1.546847363,60
3.453458098,60
4.415386531,60
5.784018645,60
4.229464595,60
6.227743285,60
5.570115517,60
4.524425862,60
8.131516201,60
7.191828978,60
3.581107263,60
5.448485145,60
3.1010052,60
3.807522715,60
7.096253249,60
3.411871211,60
4.087183464,60
-0.110176919,60
6.669590122,60
6.228722558,60
7.871095613,60
5.223078407,60
2.951959713,60
6.904134658,60
7.37973182,60
7.832305242,60
5.729619363,60
3.546700462,60
7.469863311,60
4.550264804,60
1.713317229,60
2.183716187,60
4.475242608,60
4.955308232,60
8.068281297,60
7.917391871,60
5.720751783,60
3.98074521,60
6.41687227,60
7.903244374,60
5.797638082,60
5.691690516,60
6.370370289,60
4.613595894,60
3.84734971,60
7.218287313,60
6.833483196,60
7.482349695,60
4.177094502,60
7.613003536,60
4.570312609,60
3.355623932,60
2.353488907,60
3.111348249,60
0.357626639,60
5.68002251,60
4.535945572,60
7.174761989,60
4.573146122,60
5.923034675,60
6.190647823,60
5.920357831,60
3.133339079,60
7.073870294,60
3.727602812,60
7.567162309,60
6.661627823,60
5.764532941,60
7.122873845,60
4.121281047,60
4.312771196,60
6.612846473,60
1.160571612,60
4.822865082,60
7.077644489,60
8.48745758,60
6.662363459,60
6.794966321,60
3.281762936,60
3.376296821,60
5.471363711,60
3.887837306,60
4.746166797,60
1.433105465,60
3.66991801,60
3.060744659,60
